Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570233600,2019-10-05 00:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,6700,8572,90,0,
1570233900,2019-10-05 00:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,16000,8572,90,0,
1570234200,2019-10-05 00:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,24700,8572,90,0,
1570234500,2019-10-05 00:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,33500,8572,90,0,
1570234800,2019-10-05 00:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,43000,8572,90,0,
1570235100,2019-10-05 00:25:00.000,57.977879N 10.547308E 183m,GNSS locked,7,Time OK,Coarse lock,1700,8519,90,1562,
1570235400,2019-10-05 00:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,5300,8572,90,0,
1570235700,2019-10-05 00:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,14100,8572,90,0,
1570236000,2019-10-05 00:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,22700,8572,90,0,
1570236300,2019-10-05 00:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,31800,8572,90,0,
1570236600,2019-10-05 00:50:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,41600,8572,90,0,
1570236900,2019-10-05 00:55:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51800,8572,90,0,
