Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570510800,2019-10-08 05:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34400,8576,90,0,
1570511100,2019-10-08 05:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,43500,8576,90,0,
1570511400,2019-10-08 05:10:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,4400,8450,90,4375,
1570511700,2019-10-08 05:15:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,4400,8568,90,0,
1570512000,2019-10-08 05:20:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,13600,8568,90,0,
1570512300,2019-10-08 05:25:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,23200,8568,90,0,
1570512600,2019-10-08 05:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,32700,8568,90,0,
1570512900,2019-10-08 05:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,41800,8568,90,0,
1570513200,2019-10-08 05:40:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,50900,8568,90,0,
1570513500,2019-10-08 05:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,3800,8565,90,0,
1570513800,2019-10-08 05:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,13300,8565,90,0,
1570514100,2019-10-08 05:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,23100,8565,90,0,
