Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570597200,2019-10-09 05:00:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,26000,8544,90,0,
1570597500,2019-10-09 05:05:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,34600,8544,90,0,
1570597800,2019-10-09 05:10:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,43200,8544,90,0,
1570598100,2019-10-09 05:15:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,3600,8642,90,-3333,
1570598400,2019-10-09 05:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4900,8542,90,0,
1570598700,2019-10-09 05:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14100,8542,90,0,
1570599000,2019-10-09 05:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,23200,8542,90,0,
1570599300,2019-10-09 05:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32000,8542,90,0,
1570599600,2019-10-09 05:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40500,8542,90,0,
1570599900,2019-10-09 05:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,49000,8542,90,0,
1570600200,2019-10-09 05:50:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,1400,8554,90,0,
1570600500,2019-10-09 05:55:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,10600,8554,90,0,
