Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570438800,2019-10-07 09:00:00.000,,,,465296,466195,464755,
1570438800,2019-10-07 09:00:00.000,30454,,,,,,
1570440600,2019-10-07 09:30:00.000,,,,465268,466165,464747,
1570439100,2019-10-07 09:05:00.000,30387,,,,,,
1570439400,2019-10-07 09:10:00.000,28601,,,,,,
1570439700,2019-10-07 09:15:00.000,30712,,,,,,
1570440000,2019-10-07 09:20:00.000,28450,,,,,,
1570440300,2019-10-07 09:25:00.000,30877,,,,,,
1570440600,2019-10-07 09:30:00.000,30571,,,,,,
1570440900,2019-10-07 09:35:00.000,30206,,,,,,
1570441200,2019-10-07 09:40:00.000,30323,,,,,,
1570441500,2019-10-07 09:45:00.000,30636,,,,,,
1570441800,2019-10-07 09:50:00.000,30602,,,,,,
1570442100,2019-10-07 09:55:00.000,30526,,,,,,
