Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570503600,2019-10-08 03:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,45500,8572,90,0,
1570503900,2019-10-08 03:05:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,200,8563,100,0,
1570504200,2019-10-08 03:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,7300,8572,90,0,
1570504500,2019-10-08 03:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,16500,8572,90,0,
1570504800,2019-10-08 03:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25800,8572,90,0,
1570505100,2019-10-08 03:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,35100,8572,90,0,
1570505400,2019-10-08 03:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,44100,8572,90,0,
1570505700,2019-10-08 03:35:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,300,8574,90,208,
1570506000,2019-10-08 03:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,5700,8576,90,0,
1570506300,2019-10-08 03:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14600,8576,90,0,
1570506600,2019-10-08 03:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,23400,8576,90,0,
1570506900,2019-10-08 03:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,32200,8576,90,0,
