Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570010400,2019-10-02 10:00:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,300,8612,100,-312,
1570010700,2019-10-02 10:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,7000,8608,90,0,
1570011000,2019-10-02 10:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21100,8608,90,0,
1570011300,2019-10-02 10:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,39100,8608,90,0,
1570011600,2019-10-02 10:20:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,400,8620,100,208,
1570011900,2019-10-02 10:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11900,8611,90,0,
1570012200,2019-10-02 10:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,35400,8611,90,0,
1570012500,2019-10-02 10:35:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,600,8629,100,416,
1570012800,2019-10-02 10:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,10200,8620,90,0,
1570013100,2019-10-02 10:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,29500,8620,90,0,
1570013400,2019-10-02 10:50:00.000,57.977879N 10.547308E 183m,GNSS locked,7,Time OK,Coarse lock,4000,8752,90,-3958,
1570013700,2019-10-02 10:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5000,8632,90,0,
