Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569927600,2019-10-01 11:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,48000,8644,90,0,
1569927900,2019-10-01 11:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2800,8643,90,0,
1569928200,2019-10-01 11:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12200,8643,90,0,
1569928500,2019-10-01 11:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21900,8643,90,0,
1569928800,2019-10-01 11:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32300,8643,90,0,
1569929100,2019-10-01 11:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,43600,8643,90,0,
1569929400,2019-10-01 11:30:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,400,8633,100,-104,
1569929700,2019-10-01 11:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,7600,8654,90,0,
1569930000,2019-10-01 11:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,18000,8654,90,0,
1569930300,2019-10-01 11:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,29100,8654,90,0,
1569930600,2019-10-01 11:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40500,8654,90,0,
1569930900,2019-10-01 11:55:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,3900,8535,90,3854,
