Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570082400,2019-10-03 06:00:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,5600,8522,90,0,
1570082700,2019-10-03 06:05:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,14500,8522,90,0,
1570083000,2019-10-03 06:10:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,23300,8522,90,0,
1570083300,2019-10-03 06:15:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,32100,8522,90,0,
1570083600,2019-10-03 06:20:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,41600,8522,90,0,
1570083900,2019-10-03 06:25:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51400,8522,90,0,
1570084200,2019-10-03 06:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,4100,8511,90,0,
1570084500,2019-10-03 06:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,13900,8511,90,0,
1570084800,2019-10-03 06:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,24600,8511,90,0,
1570085100,2019-10-03 06:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,36000,8511,90,0,
1570085400,2019-10-03 06:50:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,48600,8511,90,0,
1570085700,2019-10-03 06:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,1700,8514,90,0,
