Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570402800,2019-10-06 23:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,33500,8567,90,0,
1570403100,2019-10-06 23:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,45800,8567,90,0,
1570403400,2019-10-06 23:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,300,8565,90,0,
1570403700,2019-10-06 23:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,8800,8565,90,0,
1570404000,2019-10-06 23:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,18100,8565,90,0,
1570404300,2019-10-06 23:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,28500,8565,90,0,
1570404600,2019-10-06 23:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40300,8565,90,0,
1570404900,2019-10-06 23:35:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,1100,8590,90,-1041,
1570405200,2019-10-06 23:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5600,8562,90,0,
1570405500,2019-10-06 23:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14300,8562,90,0,
1570405800,2019-10-06 23:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24200,8562,90,0,
1570406100,2019-10-06 23:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,35400,8562,90,0,
