Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570370400,2019-10-06 14:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,50000,8676,90,0,
1570370700,2019-10-06 14:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2700,8667,90,0,
1570371000,2019-10-06 14:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12800,8667,90,0,
1570371300,2019-10-06 14:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25900,8667,90,0,
1570371600,2019-10-06 14:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42200,8667,90,0,
1570371900,2019-10-06 14:25:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,500,8676,100,-416,
1570372200,2019-10-06 14:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,9400,8679,90,0,
1570372500,2019-10-06 14:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,23100,8679,90,0,
1570372800,2019-10-06 14:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,40100,8679,90,0,
1570373100,2019-10-06 14:45:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,700,8676,100,625,
1570373400,2019-10-06 14:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9000,8672,90,0,
1570373700,2019-10-06 14:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22000,8672,90,0,
