Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570093200,2019-10-03 09:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5200,8534,90,0,
1570093500,2019-10-03 09:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,18600,8534,90,0,
1570093800,2019-10-03 09:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37900,8534,90,0,
1570094100,2019-10-03 09:15:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,200,8558,100,0,
1570094400,2019-10-03 09:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,7900,8545,90,0,
1570094700,2019-10-03 09:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24100,8545,90,0,
1570095000,2019-10-03 09:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,46600,8545,90,0,
1570095300,2019-10-03 09:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2000,8557,90,0,
1570095600,2019-10-03 09:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,15100,8557,90,0,
1570095900,2019-10-03 09:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,34500,8557,90,0,
1570096200,2019-10-03 09:50:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,200,8569,100,0,
1570096500,2019-10-03 09:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9600,8560,90,0,
