Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570201200,2019-10-04 15:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,10000,8621,90,0,
1570201500,2019-10-04 15:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,18500,8621,90,0,
1570201800,2019-10-04 15:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,27400,8621,90,0,
1570202100,2019-10-04 15:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37200,8621,90,0,
1570202400,2019-10-04 15:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,47600,8621,90,0,
1570202700,2019-10-04 15:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,1000,8618,90,0,
1570203000,2019-10-04 15:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9600,8618,90,0,
1570203300,2019-10-04 15:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,18900,8618,90,0,
1570203600,2019-10-04 15:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,29100,8618,90,0,
1570203900,2019-10-04 15:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40700,8618,90,0,
1570204200,2019-10-04 15:50:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,2700,8547,90,2604,
1570204500,2019-10-04 15:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6000,8618,90,0,
