Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569942000,2019-10-01 15:00:00.000,,,,465141,465976,464569,
1569942000,2019-10-01 15:00:00.000,16447,,,,,,
1569943800,2019-10-01 15:30:00.000,,,,465150,466002,464587,
1569942300,2019-10-01 15:05:00.000,18656,,,,,,
1569942600,2019-10-01 15:10:00.000,16518,,,,,,
1569942900,2019-10-01 15:15:00.000,20613,,,,,,
1569943200,2019-10-01 15:20:00.000,16425,,,,,,
1569943500,2019-10-01 15:25:00.000,18482,,,,,,
1569943800,2019-10-01 15:30:00.000,18644,,,,,,
1569944100,2019-10-01 15:35:00.000,18692,,,,,,
1569944400,2019-10-01 15:40:00.000,18611,,,,,,
1569944700,2019-10-01 15:45:00.000,16757,,,,,,
1569945000,2019-10-01 15:50:00.000,16442,,,,,,
1569945300,2019-10-01 15:55:00.000,16602,,,,,,
