Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570010400,2019-10-02 10:00:00.000,,,,465227,466111,464716,
1570010400,2019-10-02 10:00:00.000,24793,,,,,,
1570012200,2019-10-02 10:30:00.000,,,,465213,466078,464674,
1570010700,2019-10-02 10:05:00.000,24317,,,,,,
1570011000,2019-10-02 10:10:00.000,24310,,,,,,
1570011300,2019-10-02 10:15:00.000,24332,,,,,,
1570011600,2019-10-02 10:20:00.000,20894,,,,,,
1570011900,2019-10-02 10:25:00.000,24501,,,,,,
1570012200,2019-10-02 10:30:00.000,24411,,,,,,
1570012500,2019-10-02 10:35:00.000,24657,,,,,,
1570012800,2019-10-02 10:40:00.000,24482,,,,,,
1570013100,2019-10-02 10:45:00.000,26544,,,,,,
1570013400,2019-10-02 10:50:00.000,24575,,,,,,
1570013700,2019-10-02 10:55:00.000,26264,,,,,,
