Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570053600,2019-10-02 22:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,7600,8543,90,0,
1570053900,2019-10-02 22:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,18600,8543,90,0,
1570054200,2019-10-02 22:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,32000,8543,90,0,
1570054500,2019-10-02 22:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,47100,8543,90,0,
1570054800,2019-10-02 22:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2000,8540,90,0,
1570055100,2019-10-02 22:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11000,8540,90,0,
1570055400,2019-10-02 22:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22800,8540,90,0,
1570055700,2019-10-02 22:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,36800,8540,90,0,
1570056000,2019-10-02 22:40:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Free running,53100,8540,90,0,
1570056300,2019-10-02 22:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4100,8539,90,0,
1570056600,2019-10-02 22:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12800,8539,90,0,
1570056900,2019-10-02 22:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,23300,8539,90,0,
