Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570186800,2019-10-04 11:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,23600,8646,90,0,
1570187100,2019-10-04 11:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,36100,8646,90,0,
1570187400,2019-10-04 11:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,49900,8646,90,0,
1570187700,2019-10-04 11:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2700,8636,90,0,
1570188000,2019-10-04 11:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11900,8636,90,0,
1570188300,2019-10-04 11:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22000,8636,90,0,
1570188600,2019-10-04 11:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,33500,8636,90,0,
1570188900,2019-10-04 11:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,46600,8636,90,0,
1570189200,2019-10-04 11:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,700,8643,90,0,
1570189500,2019-10-04 11:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9500,8643,90,0,
1570189800,2019-10-04 11:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19800,8643,90,0,
1570190100,2019-10-04 11:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32300,8643,90,0,
