Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570345200,2019-10-06 07:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,33400,8571,90,0,
1570345500,2019-10-06 07:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42900,8571,90,0,
1570345800,2019-10-06 07:10:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,2800,8495,90,2708,
1570346100,2019-10-06 07:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4400,8567,90,0,
1570346400,2019-10-06 07:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,13500,8567,90,0,
1570346700,2019-10-06 07:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22900,8567,90,0,
1570347000,2019-10-06 07:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32400,8567,90,0,
1570347300,2019-10-06 07:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42100,8567,90,0,
1570347600,2019-10-06 07:40:00.000,57.977879N 10.547308E 183m,GNSS locked,5,Time OK,Coarse lock,4400,8650,90,-4375,
1570347900,2019-10-06 07:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5000,8564,90,0,
1570348200,2019-10-06 07:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14400,8564,90,0,
1570348500,2019-10-06 07:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24400,8564,90,0,
