Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570042800,2019-10-02 19:00:00.000,,,,465230,466095,464678,
1570042800,2019-10-02 19:00:00.000,55512,,,,,,
1570044600,2019-10-02 19:30:00.000,,,,465238,466115,464692,
1570043100,2019-10-02 19:05:00.000,18606,,,,,,
1570043400,2019-10-02 19:10:00.000,20464,,,,,,
1570043700,2019-10-02 19:15:00.000,20828,,,,,,
1570044000,2019-10-02 19:20:00.000,16456,,,,,,
1570044300,2019-10-02 19:25:00.000,18735,,,,,,
1570044600,2019-10-02 19:30:00.000,18780,,,,,,
1570044900,2019-10-02 19:35:00.000,20622,,,,,,
1570045200,2019-10-02 19:40:00.000,20359,,,,,,
1570045500,2019-10-02 19:45:00.000,18546,,,,,,
1570045800,2019-10-02 19:50:00.000,20868,,,,,,
1570046100,2019-10-02 19:55:00.000,18608,,,,,,
