Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569974400,2019-10-02 00:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,23900,8575,90,0,
1569974700,2019-10-02 00:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32800,8575,90,0,
1569975000,2019-10-02 00:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41400,8575,90,0,
1569975300,2019-10-02 00:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,50200,8575,90,0,
1569975600,2019-10-02 00:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3600,8577,90,0,
1569975900,2019-10-02 00:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12100,8577,90,0,
1569976200,2019-10-02 00:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20600,8577,90,0,
1569976500,2019-10-02 00:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,29400,8577,90,0,
1569976800,2019-10-02 00:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,38300,8577,90,0,
1569977100,2019-10-02 00:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,48000,8577,90,0,
1569977400,2019-10-02 00:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,1300,8584,90,0,
1569977700,2019-10-02 00:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,10000,8584,90,0,
