Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570176000,2019-10-04 08:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,26200,8569,90,0,
1570176300,2019-10-04 08:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,47700,8569,90,0,
1570176600,2019-10-04 08:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3100,8574,90,0,
1570176900,2019-10-04 08:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,16300,8574,90,0,
1570177200,2019-10-04 08:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,35300,8574,90,0,
1570177500,2019-10-04 08:25:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,700,8582,100,-625,
1570177800,2019-10-04 08:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,10500,8586,90,0,
1570178100,2019-10-04 08:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,28300,8586,90,0,
1570178400,2019-10-04 08:40:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,52200,8586,90,0,
1570178700,2019-10-04 08:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4700,8585,90,0,
1570179000,2019-10-04 08:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19500,8585,90,0,
1570179300,2019-10-04 08:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40600,8585,90,0,
