Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570114800,2019-10-03 15:00:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,200,8642,90,-104,
1570115100,2019-10-03 15:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,8600,8637,90,0,
1570115400,2019-10-03 15:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22900,8637,90,0,
1570115700,2019-10-03 15:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40900,8637,90,0,
1570116000,2019-10-03 15:20:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,600,8647,100,-520,
1570116300,2019-10-03 15:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9100,8645,90,0,
1570116600,2019-10-03 15:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21600,8645,90,0,
1570116900,2019-10-03 15:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,36200,8645,90,0,
1570117200,2019-10-03 15:40:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,52700,8645,90,0,
1570117500,2019-10-03 15:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5600,8650,90,0,
1570117800,2019-10-03 15:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,16500,8650,90,0,
1570118100,2019-10-03 15:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,28800,8650,90,0,
