Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569909600,2019-10-01 06:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,1500,8598,90,0,
1569909900,2019-10-01 06:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,10400,8598,90,0,
1569910200,2019-10-01 06:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,19000,8598,90,0,
1569910500,2019-10-01 06:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,27600,8598,90,0,
1569910800,2019-10-01 06:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,36500,8598,90,0,
1569911100,2019-10-01 06:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,46100,8598,90,0,
1569911400,2019-10-01 06:30:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,300,8589,100,312,
1569911700,2019-10-01 06:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,8900,8589,90,0,
1569912000,2019-10-01 06:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,17800,8589,90,0,
1569912300,2019-10-01 06:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,26400,8589,90,0,
1569912600,2019-10-01 06:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,35000,8589,90,0,
1569912900,2019-10-01 06:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,44000,8589,90,0,
