Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570543200,2019-10-08 14:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12900,8617,90,0,
1570543500,2019-10-08 14:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24200,8617,90,0,
1570543800,2019-10-08 14:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,36600,8617,90,0,
1570544100,2019-10-08 14:15:00.000,57.977879N 10.547308E 183m,GNSS unlocked,10,Time OK,Free running,50300,8617,90,0,
1570544400,2019-10-08 14:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,3700,8620,90,0,
1570544700,2019-10-08 14:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,13400,8620,90,0,
1570545000,2019-10-08 14:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,23900,8620,90,0,
1570545300,2019-10-08 14:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34600,8620,90,0,
1570545600,2019-10-08 14:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,45400,8620,90,0,
1570545900,2019-10-08 14:45:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Fine lock,400,8620,100,-312,
1570546200,2019-10-08 14:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5800,8614,90,0,
1570546500,2019-10-08 14:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14300,8614,90,0,
