Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570460400,2019-10-07 15:00:00.000,,,,465134,465970,464574,
1570460400,2019-10-07 15:00:00.000,26656,,,,,,
1570462200,2019-10-07 15:30:00.000,,,,465122,465953,464550,
1570460700,2019-10-07 15:05:00.000,28319,,,,,,
1570461000,2019-10-07 15:10:00.000,26690,,,,,,
1570461300,2019-10-07 15:15:00.000,27141,,,,,,
1570461600,2019-10-07 15:20:00.000,28653,,,,,,
1570461900,2019-10-07 15:25:00.000,24650,,,,,,
1570462200,2019-10-07 15:30:00.000,28744,,,,,,
1570462500,2019-10-07 15:35:00.000,26768,,,,,,
1570462800,2019-10-07 15:40:00.000,27096,,,,,,
1570463100,2019-10-07 15:45:00.000,26632,,,,,,
1570463400,2019-10-07 15:50:00.000,28739,,,,,,
1570463700,2019-10-07 15:55:00.000,26888,,,,,,
