Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569949200,2019-10-01 17:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25500,8634,90,0,
1569949500,2019-10-01 17:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,35900,8634,90,0,
1569949800,2019-10-01 17:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,45400,8634,90,0,
1569950100,2019-10-01 17:15:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,100,8628,90,0,
1569950400,2019-10-01 17:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,7200,8638,90,0,
1569950700,2019-10-01 17:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,17400,8638,90,0,
1569951000,2019-10-01 17:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,30100,8638,90,0,
1569951300,2019-10-01 17:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,45200,8638,90,0,
1569951600,2019-10-01 17:40:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,2200,8632,90,0,
1569951900,2019-10-01 17:45:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,12600,8632,90,0,
1569952200,2019-10-01 17:50:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,26500,8632,90,0,
1569952500,2019-10-01 17:55:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,44300,8632,90,0,
