Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570590000,2019-10-09 03:00:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,27800,8549,90,0,
1570590300,2019-10-09 03:05:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,37700,8549,90,0,
1570590600,2019-10-09 03:10:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,48400,8549,90,0,
1570590900,2019-10-09 03:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,1600,8555,90,0,
1570591200,2019-10-09 03:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,10100,8555,90,0,
1570591500,2019-10-09 03:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,18900,8555,90,0,
1570591800,2019-10-09 03:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,28500,8555,90,0,
1570592100,2019-10-09 03:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,38900,8555,90,0,
1570592400,2019-10-09 03:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,50100,8555,90,0,
1570592700,2019-10-09 03:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,1100,8548,90,0,
1570593000,2019-10-09 03:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,9900,8548,90,0,
1570593300,2019-10-09 03:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,18400,8548,90,0,
