Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570140000,2019-10-03 22:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,17300,8562,90,0,
1570140300,2019-10-03 22:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,25800,8562,90,0,
1570140600,2019-10-03 22:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34900,8562,90,0,
1570140900,2019-10-03 22:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,44700,8562,90,0,
1570141200,2019-10-03 22:20:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,200,8548,90,104,
1570141500,2019-10-03 22:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6900,8561,90,0,
1570141800,2019-10-03 22:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,16400,8561,90,0,
1570142100,2019-10-03 22:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25300,8561,90,0,
1570142400,2019-10-03 22:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,33900,8561,90,0,
1570142700,2019-10-03 22:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42600,8561,90,0,
1570143000,2019-10-03 22:50:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,12400,8220,90,12395,
1570143300,2019-10-03 22:55:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,4600,8560,90,0,
