Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570302000,2019-10-05 19:00:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,10000,8601,90,0,
1570302300,2019-10-05 19:05:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,19900,8601,90,0,
1570302600,2019-10-05 19:10:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,31600,8601,90,0,
1570302900,2019-10-05 19:15:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,45500,8601,90,0,
1570303200,2019-10-05 19:20:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,200,8585,100,208,
1570303500,2019-10-05 19:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,9400,8585,90,0,
1570303800,2019-10-05 19:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,20000,8585,90,0,
1570304100,2019-10-05 19:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,32200,8585,90,0,
1570304400,2019-10-05 19:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,46200,8585,90,0,
1570304700,2019-10-05 19:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,700,8585,90,0,
1570305000,2019-10-05 19:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,10000,8585,90,0,
1570305300,2019-10-05 19:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,20400,8585,90,0,
