Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570118400,2019-10-03 16:00:00.000,,,,465153,466012,464605,
1570118400,2019-10-03 16:00:00.000,28429,,,,,,
1570120200,2019-10-03 16:30:00.000,,,,465188,466012,464600,
1570118700,2019-10-03 16:05:00.000,29905,,,,,,
1570119000,2019-10-03 16:10:00.000,27547,,,,,,
1570119300,2019-10-03 16:15:00.000,28460,,,,,,
1570119600,2019-10-03 16:20:00.000,27339,,,,,,
1570119900,2019-10-03 16:25:00.000,28343,,,,,,
1570120200,2019-10-03 16:30:00.000,45448,,,,,,
1570120500,2019-10-03 16:35:00.000,26544,,,,,,
1570120800,2019-10-03 16:40:00.000,29647,,,,,,
1570121100,2019-10-03 16:45:00.000,29007,,,,,,
1570121400,2019-10-03 16:50:00.000,28694,,,,,,
1570121700,2019-10-03 16:55:00.000,28445,,,,,,
