Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570410000,2019-10-07 01:00:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51900,8555,90,0,
1570410300,2019-10-07 01:05:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,2400,8558,90,0,
1570410600,2019-10-07 01:10:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,11300,8558,90,0,
1570410900,2019-10-07 01:15:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,19900,8558,90,0,
1570411200,2019-10-07 01:20:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,29200,8558,90,0,
1570411500,2019-10-07 01:25:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,39300,8558,90,0,
1570411800,2019-10-07 01:30:00.000,57.977879N 10.547308E 183m,GNSS unlocked,8,Time OK,Free running,50500,8558,90,0,
1570412100,2019-10-07 01:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4200,8556,90,0,
1570412400,2019-10-07 01:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12700,8556,90,0,
1570412700,2019-10-07 01:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21300,8556,90,0,
1570413000,2019-10-07 01:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,30900,8556,90,0,
1570413300,2019-10-07 01:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41500,8556,90,0,
