Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570579200,2019-10-09 00:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,13600,8566,90,0,
1570579500,2019-10-09 00:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22200,8566,90,0,
1570579800,2019-10-09 00:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,31100,8566,90,0,
1570580100,2019-10-09 00:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40900,8566,90,0,
1570580400,2019-10-09 00:20:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51400,8566,90,0,
1570580700,2019-10-09 00:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,4100,8563,90,0,
1570581000,2019-10-09 00:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,13000,8563,90,0,
1570581300,2019-10-09 00:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,21500,8563,90,0,
1570581600,2019-10-09 00:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,30700,8563,90,0,
1570581900,2019-10-09 00:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,40700,8563,90,0,
1570582200,2019-10-09 00:50:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51200,8563,90,0,
1570582500,2019-10-09 00:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,3900,8554,90,0,
