Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570046400,2019-10-02 20:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,19300,8586,90,0,
1570046700,2019-10-02 20:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,37300,8586,90,0,
1570047000,2019-10-02 20:10:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,200,8589,90,0,
1570047300,2019-10-02 20:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,5500,8576,90,0,
1570047600,2019-10-02 20:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,17800,8576,90,0,
1570047900,2019-10-02 20:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34700,8576,90,0,
1570048200,2019-10-02 20:30:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,2100,8506,90,1979,
1570048500,2019-10-02 20:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6600,8570,90,0,
1570048800,2019-10-02 20:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19900,8570,90,0,
1570049100,2019-10-02 20:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37400,8570,90,0,
1570049400,2019-10-02 20:50:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,200,8562,90,104,
1570049700,2019-10-02 20:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,7000,8565,90,0,
