Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570118400,2019-10-03 16:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42000,8650,90,0,
1570118700,2019-10-03 16:05:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,300,8638,100,0,
1570119000,2019-10-03 16:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,7400,8652,90,0,
1570119300,2019-10-03 16:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,16700,8652,90,0,
1570119600,2019-10-03 16:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,25600,8652,90,0,
1570119900,2019-10-03 16:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,36600,8652,90,0,
1570120200,2019-10-03 16:30:00.000,57.977879N 10.547308E 183m,GNSS unlocked,9,Time OK,Free running,50500,8652,90,0,
1570120500,2019-10-03 16:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,3200,8640,90,0,
1570120800,2019-10-03 16:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,13600,8640,90,0,
1570121100,2019-10-03 16:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,27900,8640,90,0,
1570121400,2019-10-03 16:50:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,46300,8640,90,0,
1570121700,2019-10-03 16:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,1600,8646,90,0,
