Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569988800,2019-10-02 04:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,11600,8581,90,0,
1569989100,2019-10-02 04:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,21100,8581,90,0,
1569989400,2019-10-02 04:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,30500,8581,90,0,
1569989700,2019-10-02 04:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,39500,8581,90,0,
1569990000,2019-10-02 04:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,48100,8581,90,0,
1569990300,2019-10-02 04:25:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,800,8570,90,0,
1569990600,2019-10-02 04:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,9300,8570,90,0,
1569990900,2019-10-02 04:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,17900,8570,90,0,
1569991200,2019-10-02 04:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,26600,8570,90,0,
1569991500,2019-10-02 04:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,35800,8570,90,0,
1569991800,2019-10-02 04:50:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,45400,8570,90,0,
1569992100,2019-10-02 04:55:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,700,8575,100,-625,
