Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570208400,2019-10-04 17:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14600,8611,90,0,
1570208700,2019-10-04 17:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25400,8611,90,0,
1570209000,2019-10-04 17:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,38300,8611,90,0,
1570209300,2019-10-04 17:15:00.000,57.977879N 10.547308E 183m,GNSS locked,6,Time OK,Coarse lock,3600,8522,90,3541,
1570209600,2019-10-04 17:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,5300,8612,90,0,
1570209900,2019-10-04 17:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,15400,8612,90,0,
1570210200,2019-10-04 17:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,27300,8612,90,0,
1570210500,2019-10-04 17:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,41300,8612,90,0,
1570210800,2019-10-04 17:40:00.000,57.977879N 10.547308E 183m,GNSS locked,7,Time OK,Fine lock,100,8598,100,0,
1570211100,2019-10-04 17:45:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,6600,8608,90,0,
1570211400,2019-10-04 17:50:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,17000,8608,90,0,
1570211700,2019-10-04 17:55:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,29700,8608,90,0,
