Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569888000,2019-10-01 00:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24800,8600,90,0,
1569888300,2019-10-01 00:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,33800,8600,90,0,
1569888600,2019-10-01 00:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,43300,8600,90,0,
1569888900,2019-10-01 00:15:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,500,8586,90,416,
1569889200,2019-10-01 00:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5800,8595,90,0,
1569889500,2019-10-01 00:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14400,8595,90,0,
1569889800,2019-10-01 00:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22900,8595,90,0,
1569890100,2019-10-01 00:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,31400,8595,90,0,
1569890400,2019-10-01 00:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40300,8595,90,0,
1569890700,2019-10-01 00:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,49500,8595,90,0,
1569891000,2019-10-01 00:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3900,8598,90,0,
1569891300,2019-10-01 00:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,13200,8598,90,0,
