Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570356000,2019-10-06 10:00:00.000,,,,465234,466045,464678,
1570356000,2019-10-06 10:00:00.000,28727,,,,,,
1570357800,2019-10-06 10:30:00.000,,,,465194,466093,464648,
1570356300,2019-10-06 10:05:00.000,28610,,,,,,
1570356600,2019-10-06 10:10:00.000,27045,,,,,,
1570356900,2019-10-06 10:15:00.000,26754,,,,,,
1570357200,2019-10-06 10:20:00.000,27905,,,,,,
1570357500,2019-10-06 10:25:00.000,28560,,,,,,
1570357800,2019-10-06 10:30:00.000,27631,,,,,,
1570358100,2019-10-06 10:35:00.000,29546,,,,,,
1570358400,2019-10-06 10:40:00.000,27688,,,,,,
1570358700,2019-10-06 10:45:00.000,27576,,,,,,
1570359000,2019-10-06 10:50:00.000,28608,,,,,,
1570359300,2019-10-06 10:55:00.000,28412,,,,,,
