Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570464000,2019-10-07 16:00:00.000,57.977879N 10.547308E 183m,GNSS locked,7,Time OK,Coarse lock,2300,8590,90,2291,
1570464300,2019-10-07 16:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6000,8662,90,0,
1570464600,2019-10-07 16:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19500,8662,90,0,
1570464900,2019-10-07 16:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,39100,8662,90,0,
1570465200,2019-10-07 16:20:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,400,8653,100,-312,
1570465500,2019-10-07 16:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9500,8656,90,0,
1570465800,2019-10-07 16:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25200,8656,90,0,
1570466100,2019-10-07 16:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,46900,8656,90,0,
1570466400,2019-10-07 16:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2300,8649,90,0,
1570466700,2019-10-07 16:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14800,8649,90,0,
1570467000,2019-10-07 16:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,33000,8649,90,0,
1570467300,2019-10-07 16:55:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,1300,8601,90,1250,
