Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569985200,2019-10-02 03:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14300,8575,90,0,
1569985500,2019-10-02 03:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,23500,8575,90,0,
1569985800,2019-10-02 03:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,32900,8575,90,0,
1569986100,2019-10-02 03:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,41400,8575,90,0,
1569986400,2019-10-02 03:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,49900,8575,90,0,
1569986700,2019-10-02 03:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3000,8581,90,0,
1569987000,2019-10-02 03:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12500,8581,90,0,
1569987300,2019-10-02 03:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21900,8581,90,0,
1569987600,2019-10-02 03:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,31100,8581,90,0,
1569987900,2019-10-02 03:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40300,8581,90,0,
1569988200,2019-10-02 03:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,49500,8581,90,0,
1569988500,2019-10-02 03:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,2600,8581,90,0,
