Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570525200,2019-10-08 09:00:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,300,8573,100,-104,
1570525500,2019-10-08 09:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,7600,8583,90,0,
1570525800,2019-10-08 09:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,17400,8583,90,0,
1570526100,2019-10-08 09:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,27300,8583,90,0,
1570526400,2019-10-08 09:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,37800,8583,90,0,
1570526700,2019-10-08 09:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,48700,8583,90,0,
1570527000,2019-10-08 09:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2000,8577,90,0,
1570527300,2019-10-08 09:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,10800,8577,90,0,
1570527600,2019-10-08 09:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20400,8577,90,0,
1570527900,2019-10-08 09:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,30700,8577,90,0,
1570528200,2019-10-08 09:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42100,8577,90,0,
1570528500,2019-10-08 09:55:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,400,8578,90,-312,
