Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570215600,2019-10-04 19:00:00.000,,,,465252,466131,464706,
1570215600,2019-10-04 19:00:00.000,26477,,,,,,
1570217400,2019-10-04 19:30:00.000,,,,465251,466149,464728,
1570215900,2019-10-04 19:05:00.000,26580,,,,,,
1570216200,2019-10-04 19:10:00.000,26608,,,,,,
1570216500,2019-10-04 19:15:00.000,24793,,,,,,
1570216800,2019-10-04 19:20:00.000,26415,,,,,,
1570217100,2019-10-04 19:25:00.000,26520,,,,,,
1570217400,2019-10-04 19:30:00.000,26549,,,,,,
1570217700,2019-10-04 19:35:00.000,26587,,,,,,
1570218000,2019-10-04 19:40:00.000,26470,,,,,,
1570218300,2019-10-04 19:45:00.000,30586,,,,,,
1570218600,2019-10-04 19:50:00.000,26797,,,,,,
1570218900,2019-10-04 19:55:00.000,26532,,,,,,
