Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570381200,2019-10-06 17:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24500,8672,90,0,
1570381500,2019-10-06 17:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,46600,8672,90,0,
1570381800,2019-10-06 17:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,2100,8661,90,0,
1570382100,2019-10-06 17:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14700,8661,90,0,
1570382400,2019-10-06 17:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,34500,8661,90,0,
1570382700,2019-10-06 17:25:00.000,57.977879N 10.547308E 183m,GNSS locked,6,Time OK,Fine lock,400,8660,100,-312,
1570383000,2019-10-06 17:30:00.000,57.977879N 10.547308E 183m,Off,6,Time OK,Free running,11300,8660,90,0,
1570383300,2019-10-06 17:35:00.000,57.977879N 10.547308E 183m,Off,6,Time OK,Free running,30700,8660,90,0,
1570383600,2019-10-06 17:40:00.000,57.977879N 10.547308E 183m,GNSS locked,7,Time OK,Coarse lock,1700,8602,90,1666,
1570383900,2019-10-06 17:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,6200,8653,90,0,
1570384200,2019-10-06 17:50:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,22000,8653,90,0,
1570384500,2019-10-06 17:55:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,45200,8653,90,0,
