Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570240800,2019-10-05 02:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,3200,8573,90,0,
1570241100,2019-10-05 02:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,12600,8573,90,0,
1570241400,2019-10-05 02:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,21900,8573,90,0,
1570241700,2019-10-05 02:15:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,30700,8573,90,0,
1570242000,2019-10-05 02:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,39200,8573,90,0,
1570242300,2019-10-05 02:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,48300,8573,90,0,
1570242600,2019-10-05 02:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,300,8565,90,0,
1570242900,2019-10-05 02:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9300,8565,90,0,
1570243200,2019-10-05 02:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,18600,8565,90,0,
1570243500,2019-10-05 02:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,27800,8565,90,0,
1570243800,2019-10-05 02:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,36300,8565,90,0,
1570244100,2019-10-05 02:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,45200,8565,90,0,
