Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570222800,2019-10-04 21:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3800,8579,90,0,
1570223100,2019-10-04 21:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,12600,8579,90,0,
1570223400,2019-10-04 21:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21400,8579,90,0,
1570223700,2019-10-04 21:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,31000,8579,90,0,
1570224000,2019-10-04 21:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41700,8579,90,0,
1570224300,2019-10-04 21:25:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,1300,8531,90,1354,
1570224600,2019-10-04 21:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,5700,8577,90,0,
1570224900,2019-10-04 21:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,14600,8577,90,0,
1570225200,2019-10-04 21:40:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,24400,8577,90,0,
1570225500,2019-10-04 21:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,35000,8577,90,0,
1570225800,2019-10-04 21:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,46400,8577,90,0,
1570226100,2019-10-04 21:55:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,200,8579,100,-208,
