Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570518000,2019-10-08 07:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,30100,8570,90,0,
1570518300,2019-10-08 07:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,40100,8570,90,0,
1570518600,2019-10-08 07:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,50200,8570,90,0,
1570518900,2019-10-08 07:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,4000,8568,90,0,
1570519200,2019-10-08 07:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,13400,8568,90,0,
1570519500,2019-10-08 07:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,23700,8568,90,0,
1570519800,2019-10-08 07:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,34200,8568,90,0,
1570520100,2019-10-08 07:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,45300,8568,90,0,
1570520400,2019-10-08 07:40:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,700,8579,100,-520,
1570520700,2019-10-08 07:45:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,8900,8577,90,0,
1570521000,2019-10-08 07:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,20100,8577,90,0,
1570521300,2019-10-08 07:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,32200,8577,90,0,
