Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1569956400,2019-10-01 19:00:00.000,,,,465224,466096,464680,
1569956400,2019-10-01 19:00:00.000,16788,,,,,,
1569958200,2019-10-01 19:30:00.000,,,,465231,466101,464683,
1569956700,2019-10-01 19:05:00.000,18788,,,,,,
1569957000,2019-10-01 19:10:00.000,18943,,,,,,
1569957300,2019-10-01 19:15:00.000,16740,,,,,,
1569957600,2019-10-01 19:20:00.000,17170,,,,,,
1569957900,2019-10-01 19:25:00.000,16690,,,,,,
1569958200,2019-10-01 19:30:00.000,18845,,,,,,
1569958500,2019-10-01 19:35:00.000,16468,,,,,,
1569958800,2019-10-01 19:40:00.000,16647,,,,,,
1569959100,2019-10-01 19:45:00.000,18639,,,,,,
1569959400,2019-10-01 19:50:00.000,18639,,,,,,
1569959700,2019-10-01 19:55:00.000,20849,,,,,,
