Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570402800,2019-10-06 23:00:00.000,,,,465277,466185,464756,
1570402800,2019-10-06 23:00:00.000,24575,,,,,,
1570404600,2019-10-06 23:30:00.000,,,,465280,466195,464752,
1570403100,2019-10-06 23:05:00.000,24487,,,,,,
1570403400,2019-10-06 23:10:00.000,24640,,,,,,
1570403700,2019-10-06 23:15:00.000,26799,,,,,,
1570404000,2019-10-06 23:20:00.000,26632,,,,,,
1570404300,2019-10-06 23:25:00.000,24468,,,,,,
1570404600,2019-10-06 23:30:00.000,26599,,,,,,
1570404900,2019-10-06 23:35:00.000,26869,,,,,,
1570405200,2019-10-06 23:40:00.000,24771,,,,,,
1570405500,2019-10-06 23:45:00.000,24518,,,,,,
1570405800,2019-10-06 23:50:00.000,26744,,,,,,
1570406100,2019-10-06 23:55:00.000,26713,,,,,,
