Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570658400,2019-10-09 22:00:00.000,,,,465307,466218,464783,
1570658400,2019-10-09 22:00:00.000,30222,,,,,,
1570660200,2019-10-09 22:30:00.000,,,,465312,466210,464772,
1570658700,2019-10-09 22:05:00.000,19330,,,,,,
1570659000,2019-10-09 22:10:00.000,30258,,,,,,
1570659300,2019-10-09 22:15:00.000,32262,,,,,,
1570659600,2019-10-09 22:20:00.000,29212,,,,,,
1570659900,2019-10-09 22:25:00.000,32114,,,,,,
1570660200,2019-10-09 22:30:00.000,30125,,,,,,
1570660500,2019-10-09 22:35:00.000,30191,,,,,,
1570660800,2019-10-09 22:40:00.000,30373,,,,,,
1570661100,2019-10-09 22:45:00.000,28730,,,,,,
1570661400,2019-10-09 22:50:00.000,28199,,,,,,
1570661700,2019-10-09 22:55:00.000,34424,,,,,,
