Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570071600,2019-10-03 03:00:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,300,8515,100,-208,
1570071900,2019-10-03 03:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,7000,8525,90,0,
1570072200,2019-10-03 03:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,15800,8525,90,0,
1570072500,2019-10-03 03:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25200,8525,90,0,
1570072800,2019-10-03 03:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,35800,8525,90,0,
1570073100,2019-10-03 03:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,47100,8525,90,0,
1570073400,2019-10-03 03:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,1100,8524,90,0,
1570073700,2019-10-03 03:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9600,8524,90,0,
1570074000,2019-10-03 03:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,18100,8524,90,0,
1570074300,2019-10-03 03:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,27300,8524,90,0,
1570074600,2019-10-03 03:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37200,8524,90,0,
1570074900,2019-10-03 03:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,48000,8524,90,0,
