Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570122000,2019-10-03 17:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,12600,8646,90,0,
1570122300,2019-10-03 17:05:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,28300,8646,90,0,
1570122600,2019-10-03 17:10:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,49200,8646,90,0,
1570122900,2019-10-03 17:15:00.000,57.977879N 10.547308E 183m,Off,6,Time OK,Free running,2700,8631,90,0,
1570123200,2019-10-03 17:20:00.000,57.977879N 10.547308E 183m,Off,6,Time OK,Free running,14900,8631,90,0,
1570123500,2019-10-03 17:25:00.000,57.977879N 10.547308E 183m,Off,6,Time OK,Free running,32700,8631,90,0,
1570123800,2019-10-03 17:30:00.000,57.977879N 10.547308E 183m,GNSS locked,5,Time OK,Fine lock,100,8620,100,0,
1570124100,2019-10-03 17:35:00.000,57.977879N 10.547308E 183m,Off,6,Time OK,Free running,8400,8630,90,0,
1570124400,2019-10-03 17:40:00.000,57.977879N 10.547308E 183m,Off,6,Time OK,Free running,24000,8630,90,0,
1570124700,2019-10-03 17:45:00.000,57.977879N 10.547308E 183m,Off,6,Time OK,Free running,46300,8630,90,0,
1570125000,2019-10-03 17:50:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,2700,8622,90,0,
1570125300,2019-10-03 17:55:00.000,57.977879N 10.547308E 183m,Off,7,Time OK,Free running,15700,8622,90,0,
