Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570183200,2019-10-04 10:00:00.000,,,,465207,466058,464643,
1570183200,2019-10-04 10:00:00.000,30435,,,,,,
1570185000,2019-10-04 10:30:00.000,,,,465190,466035,464634,
1570183500,2019-10-04 10:05:00.000,28378,,,,,,
1570183800,2019-10-04 10:10:00.000,30540,,,,,,
1570184100,2019-10-04 10:15:00.000,28364,,,,,,
1570184400,2019-10-04 10:20:00.000,28128,,,,,,
1570184700,2019-10-04 10:25:00.000,30418,,,,,,
1570185000,2019-10-04 10:30:00.000,30488,,,,,,
1570185300,2019-10-04 10:35:00.000,28331,,,,,,
1570185600,2019-10-04 10:40:00.000,30273,,,,,,
1570185900,2019-10-04 10:45:00.000,28462,,,,,,
1570186200,2019-10-04 10:50:00.000,30285,,,,,,
1570186500,2019-10-04 10:55:00.000,30282,,,,,,
