Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569960000,2019-10-01 20:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,37300,8607,90,0,
1569960300,2019-10-01 20:05:00.000,57.977879N 10.547308E 183m,GNSS locked,7,Time OK,Coarse lock,5300,8473,90,4791,
1569960600,2019-10-01 20:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5400,8601,90,0,
1569960900,2019-10-01 20:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,16100,8601,90,0,
1569961200,2019-10-01 20:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,29100,8601,90,0,
1569961500,2019-10-01 20:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,44700,8601,90,0,
1569961800,2019-10-01 20:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,400,8591,90,0,
1569962100,2019-10-01 20:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9300,8591,90,0,
1569962400,2019-10-01 20:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19900,8591,90,0,
1569962700,2019-10-01 20:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32700,8591,90,0,
1569963000,2019-10-01 20:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,47600,8591,90,0,
1569963300,2019-10-01 20:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,2600,8593,90,0,
