Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570608000,2019-10-09 08:00:00.000,,,,465323,466233,464805,
1570608000,2019-10-09 08:00:00.000,30476,,,,,,
1570609800,2019-10-09 08:30:00.000,,,,465304,466202,464767,
1570608300,2019-10-09 08:05:00.000,30277,,,,,,
1570608600,2019-10-09 08:10:00.000,34195,,,,,,
1570608900,2019-10-09 08:15:00.000,30043,,,,,,
1570609200,2019-10-09 08:20:00.000,30452,,,,,,
1570609500,2019-10-09 08:25:00.000,34269,,,,,,
1570609800,2019-10-09 08:30:00.000,57791,,,,,,
1570610100,2019-10-09 08:35:00.000,30225,,,,,,
1570610400,2019-10-09 08:40:00.000,34398,,,,,,
1570610700,2019-10-09 08:45:00.000,34732,,,,,,
1570611000,2019-10-09 08:50:00.000,30332,,,,,,
1570611300,2019-10-09 08:55:00.000,36166,,,,,,
