Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570539600,2019-10-08 13:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,39800,8608,90,0,
1570539900,2019-10-08 13:05:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,1800,8559,90,1666,
1570540200,2019-10-08 13:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3800,8605,90,0,
1570540500,2019-10-08 13:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14600,8605,90,0,
1570540800,2019-10-08 13:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,27700,8605,90,0,
1570541100,2019-10-08 13:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42000,8605,90,0,
1570541400,2019-10-08 13:30:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,700,8614,100,-729,
1570541700,2019-10-08 13:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,8900,8614,90,0,
1570542000,2019-10-08 13:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,20600,8614,90,0,
1570542300,2019-10-08 13:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,34000,8614,90,0,
1570542600,2019-10-08 13:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,48700,8614,90,0,
1570542900,2019-10-08 13:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3000,8617,90,0,
