Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570561200,2019-10-08 19:00:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,12600,8587,90,0,
1570561500,2019-10-08 19:05:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,24900,8587,90,0,
1570561800,2019-10-08 19:10:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,39500,8587,90,0,
1570562100,2019-10-08 19:15:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,400,8565,90,312,
1570562400,2019-10-08 19:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6200,8573,90,0,
1570562700,2019-10-08 19:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,16100,8573,90,0,
1570563000,2019-10-08 19:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,28200,8573,90,0,
1570563300,2019-10-08 19:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,42700,8573,90,0,
1570563600,2019-10-08 19:40:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,500,8577,100,416,
1570563900,2019-10-08 19:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,8500,8571,90,0,
1570564200,2019-10-08 19:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19200,8571,90,0,
1570564500,2019-10-08 19:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,32100,8571,90,0,
