Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570438800,2019-10-07 09:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,45700,8561,90,0,
1570439100,2019-10-07 09:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,1000,8565,90,0,
1570439400,2019-10-07 09:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11900,8565,90,0,
1570439700,2019-10-07 09:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,25700,8565,90,0,
1570440000,2019-10-07 09:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41900,8565,90,0,
1570440300,2019-10-07 09:25:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,400,8573,100,312,
1570440600,2019-10-07 09:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,8900,8570,90,0,
1570440900,2019-10-07 09:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21800,8570,90,0,
1570441200,2019-10-07 09:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,37800,8570,90,0,
1570441500,2019-10-07 09:45:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Coarse lock,500,8585,90,-416,
1570441800,2019-10-07 09:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,6700,8575,90,0,
1570442100,2019-10-07 09:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,18600,8575,90,0,
