Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570579200,2019-10-09 00:00:00.000,,,,465295,466218,464776,
1570579200,2019-10-09 00:00:00.000,30285,,,,,,
1570581000,2019-10-09 00:30:00.000,,,,465302,466214,464778,
1570579500,2019-10-09 00:05:00.000,30215,,,,,,
1570579800,2019-10-09 00:10:00.000,-2629,,,,,,
1570580100,2019-10-09 00:15:00.000,30598,,,,,,
1570580400,2019-10-09 00:20:00.000,28493,,,,,,
1570580700,2019-10-09 00:25:00.000,28364,,,,,,
1570581000,2019-10-09 00:30:00.000,28426,,,,,,
1570581300,2019-10-09 00:35:00.000,28589,,,,,,
1570581600,2019-10-09 00:40:00.000,30469,,,,,,
1570581900,2019-10-09 00:45:00.000,30564,,,,,,
1570582200,2019-10-09 00:50:00.000,30485,,,,,,
1570582500,2019-10-09 00:55:00.000,30509,,,,,,
