Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570140000,2019-10-03 22:00:00.000,,,,465312,466204,464797,
1570140000,2019-10-03 22:00:00.000,26348,,,,,,
1570141800,2019-10-03 22:30:00.000,,,,465308,466227,464818,
1570140300,2019-10-03 22:05:00.000,26355,,,,,,
1570140600,2019-10-03 22:10:00.000,26240,,,,,,
1570140900,2019-10-03 22:15:00.000,28257,,,,,,
1570141200,2019-10-03 22:20:00.000,28560,,,,,,
1570141500,2019-10-03 22:25:00.000,26262,,,,,,
1570141800,2019-10-03 22:30:00.000,26415,,,,,,
1570142100,2019-10-03 22:35:00.000,28433,,,,,,
1570142400,2019-10-03 22:40:00.000,28233,,,,,,
1570142700,2019-10-03 22:45:00.000,28106,,,,,,
1570143000,2019-10-03 22:50:00.000,28641,,,,,,
1570143300,2019-10-03 22:55:00.000,28393,,,,,,
