Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570323600,2019-10-06 01:00:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,5200,8576,90,0,
1570323900,2019-10-06 01:05:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,13900,8576,90,0,
1570324200,2019-10-06 01:10:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,22800,8576,90,0,
1570324500,2019-10-06 01:15:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,32400,8576,90,0,
1570324800,2019-10-06 01:20:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,43000,8576,90,0,
1570325100,2019-10-06 01:25:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Coarse lock,400,8557,90,312,
1570325400,2019-10-06 01:30:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,6700,8575,90,0,
1570325700,2019-10-06 01:35:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,15700,8575,90,0,
1570326000,2019-10-06 01:40:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,24400,8575,90,0,
1570326300,2019-10-06 01:45:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,32900,8575,90,0,
1570326600,2019-10-06 01:50:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,42100,8575,90,0,
1570326900,2019-10-06 01:55:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,51900,8575,90,0,
