Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570021200,2019-10-02 13:00:00.000,,,,465138,465957,464541,
1570021200,2019-10-02 13:00:00.000,20663,,,,,,
1570023000,2019-10-02 13:30:00.000,,,,465108,465931,464543,
1570021500,2019-10-02 13:05:00.000,20488,,,,,,
1570021800,2019-10-02 13:10:00.000,20849,,,,,,
1570022100,2019-10-02 13:15:00.000,24626,,,,,,
1570022400,2019-10-02 13:20:00.000,24590,,,,,,
1570022700,2019-10-02 13:25:00.000,24511,,,,,,
1570023000,2019-10-02 13:30:00.000,24893,,,,,,
1570023300,2019-10-02 13:35:00.000,20839,,,,,,
1570023600,2019-10-02 13:40:00.000,20749,,,,,,
1570023900,2019-10-02 13:45:00.000,20517,,,,,,
1570024200,2019-10-02 13:50:00.000,24485,,,,,,
1570024500,2019-10-02 13:55:00.000,20708,,,,,,
