Time(longsecs),Time(UTC),Sensor SOH Voltage A 1(uV),Sensor SOH Voltage A 2(uV),Sensor SOH Voltage A 3(uV),External SOH Voltage 1(uV),External SOH Voltage 2(uV),External SOH Voltage 3(uV),
1570111200,2019-10-03 14:00:00.000,,,,465194,466063,464655,
1570111200,2019-10-03 14:00:00.000,30163,,,,,,
1570113000,2019-10-03 14:30:00.000,,,,465206,466031,464646,
1570111500,2019-10-03 14:05:00.000,30469,,,,,,
1570111800,2019-10-03 14:10:00.000,30684,,,,,,
1570112100,2019-10-03 14:15:00.000,30471,,,,,,
1570112400,2019-10-03 14:20:00.000,28488,,,,,,
1570112700,2019-10-03 14:25:00.000,92242,,,,,,
1570113000,2019-10-03 14:30:00.000,30578,,,,,,
1570113300,2019-10-03 14:35:00.000,30466,,,,,,
1570113600,2019-10-03 14:40:00.000,30086,,,,,,
1570113900,2019-10-03 14:45:00.000,30242,,,,,,
1570114200,2019-10-03 14:50:00.000,30117,,,,,,
1570114500,2019-10-03 14:55:00.000,34362,,,,,,
