Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570474800,2019-10-07 19:00:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,4900,8603,90,0,
1570475100,2019-10-07 19:05:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,15200,8603,90,0,
1570475400,2019-10-07 19:10:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,28500,8603,90,0,
1570475700,2019-10-07 19:15:00.000,57.977879N 10.547308E 183m,Off,8,Time OK,Free running,44700,8603,90,0,
1570476000,2019-10-07 19:20:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,800,8598,90,0,
1570476300,2019-10-07 19:25:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,10300,8598,90,0,
1570476600,2019-10-07 19:30:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,21600,8598,90,0,
1570476900,2019-10-07 19:35:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,35900,8598,90,0,
1570477200,2019-10-07 19:40:00.000,57.977879N 10.547308E 183m,GNSS unlocked,0,Time OK,Free running,52100,8598,90,0,
1570477500,2019-10-07 19:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,3900,8596,90,0,
1570477800,2019-10-07 19:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,13300,8596,90,0,
1570478100,2019-10-07 19:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24600,8596,90,0,
