Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1569963600,2019-10-01 21:00:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,11800,8593,90,0,
1569963900,2019-10-01 21:05:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,22300,8593,90,0,
1569964200,2019-10-01 21:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,34600,8593,90,0,
1569964500,2019-10-01 21:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,48300,8593,90,0,
1569964800,2019-10-01 21:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,1900,8583,90,0,
1569965100,2019-10-01 21:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,10800,8583,90,0,
1569965400,2019-10-01 21:30:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,21000,8583,90,0,
1569965700,2019-10-01 21:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,31900,8583,90,0,
1569966000,2019-10-01 21:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,43800,8583,90,0,
1569966300,2019-10-01 21:45:00.000,57.977879N 10.547308E 183m,GNSS locked,9,Time OK,Fine lock,400,8582,100,312,
1569966600,2019-10-01 21:50:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,8000,8580,90,0,
1569966900,2019-10-01 21:55:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,16800,8580,90,0,
