Time(longsecs),Time(UTC),Earth location,GNSS receiver status,GNSS satellites used,Timing status,Phase lock loop status,Time uncertainty(ns),Timing DAC count,Time quality(&#37;),Time error(ns),
1570521600,2019-10-08 08:00:00.000,57.977879N 10.547308E 183m,Off,9,Time OK,Free running,45100,8577,90,0,
1570521900,2019-10-08 08:05:00.000,57.977879N 10.547308E 183m,GNSS locked,10,Time OK,Fine lock,200,8582,100,-208,
1570522200,2019-10-08 08:10:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,9400,8582,90,0,
1570522500,2019-10-08 08:15:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,19600,8582,90,0,
1570522800,2019-10-08 08:20:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,30300,8582,90,0,
1570523100,2019-10-08 08:25:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,41600,8582,90,0,
1570523400,2019-10-08 08:30:00.000,57.977879N 10.547308E 183m,GNSS locked,8,Time OK,Coarse lock,2400,8513,90,2395,
1570523700,2019-10-08 08:35:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,5200,8582,90,0,
1570524000,2019-10-08 08:40:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,14500,8582,90,0,
1570524300,2019-10-08 08:45:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,24200,8582,90,0,
1570524600,2019-10-08 08:50:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,34400,8582,90,0,
1570524900,2019-10-08 08:55:00.000,57.977879N 10.547308E 183m,Off,10,Time OK,Free running,44800,8582,90,0,
